date,PRECTOTCORR,RH2M,T2M,WS2M,GWETTOP,PS,region,lat,lon,severity_label,date_str,month,day_of_year
20221214,25.8,90.04,18.95,6.08,0.81,100.2,Tanger-Tetouan-Al Hoceima,35.77,-5.8,high,20221214,12,348
20221215,19.14,80.06,16.59,5.65,0.81,99.96,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20221215,12,349
20221216,7.84,84.33,17.13,5.02,0.77,100.46,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20221216,12,350
20221217,1.99,77.7,17.2,2.22,0.75,101.28,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20221217,12,351
20221221,2.04,90.13,17.34,2.58,0.73,102.11,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20221221,12,355
20230102,3.89,86.83,16.25,2.47,0.72,101.81,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230102,1,2
20230108,5.55,87.65,17.25,5.87,0.72,101.85,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230108,1,8
20230109,1.6,87.75,17.43,4.33,0.71,102.11,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230109,1,9
20230116,1.42,78.04,13.77,5.02,0.69,101.78,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230116,1,16
20230117,6.38,77.96,16.21,7.49,0.71,100.86,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230117,1,17
20230120,1.56,84.74,14.87,4.1,0.69,101.65,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230120,1,20
20230124,6.83,75.2,11.41,4.87,0.71,101.45,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230124,1,24
20230125,7.2,78.79,11.33,4.63,0.73,101.73,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230125,1,25
20230129,2.69,70.84,12.4,3.9,0.7,101.49,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230129,1,29
20230130,10.63,81.21,12.16,7.11,0.74,101.82,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230130,1,30
20230207,5.7,84.08,13.55,4.0,0.71,101.12,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230207,2,38
20230208,7.76,82.74,13.58,3.58,0.73,101.37,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230208,2,39
20230209,1.25,80.12,14.23,7.41,0.71,101.94,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230209,2,40
20230224,4.84,63.76,12.55,4.09,0.68,100.41,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230224,2,55
20230225,18.92,80.86,12.97,5.01,0.75,100.33,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230225,2,56
20230226,1.13,74.69,14.28,3.58,0.7,100.41,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230226,2,57
20230305,1.18,81.44,14.82,3.08,0.66,101.05,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230305,3,64
20230306,8.52,91.1,15.83,3.29,0.7,100.87,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230306,3,65
20230307,5.96,91.72,16.62,2.97,0.72,100.94,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230307,3,66
20230308,1.04,93.29,16.52,2.78,0.69,101.12,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230308,3,67
20230501,6.06,76.97,20.08,1.77,0.58,100.95,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230501,5,121
20230502,3.11,79.04,19.86,5.1,0.58,100.71,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230502,5,122
20230505,2.17,72.49,20.22,1.41,0.57,101.03,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230505,5,125
20230506,1.1,82.37,19.21,3.21,0.56,100.98,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230506,5,126
20230513,1.74,74.93,18.92,2.42,0.54,100.94,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230513,5,133
20230517,8.02,77.05,18.89,3.35,0.58,100.66,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230517,5,137
20230518,4.09,77.8,18.2,3.07,0.59,100.96,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230518,5,138
20230519,2.57,72.67,19.08,1.36,0.58,100.98,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230519,5,139
20230520,1.4,74.42,19.11,1.18,0.56,100.59,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230520,5,140
20230521,11.66,84.13,17.27,3.15,0.63,100.33,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230521,5,141
20230522,4.8,76.26,17.92,1.35,0.61,100.48,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230522,5,142
20230523,4.33,80.05,17.45,2.22,0.61,100.51,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230523,5,143
20230526,4.34,82.0,19.48,4.07,0.58,100.8,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230526,5,146
20230527,9.23,83.87,19.62,3.37,0.64,100.85,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230527,5,147
20230601,2.24,75.27,20.35,3.73,0.57,100.51,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230601,6,152
20230602,4.3,83.58,20.49,2.83,0.59,100.45,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230602,6,153
20230606,3.72,84.85,20.31,6.24,0.56,100.5,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230606,6,157
20230607,1.35,84.4,21.29,3.76,0.57,100.56,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230607,6,158
20230608,11.38,90.24,20.84,2.81,0.64,100.47,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230608,6,159
20230618,3.03,77.21,23.24,1.65,0.55,100.47,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230618,6,169
20230902,1.95,80.62,21.81,2.56,0.3,100.62,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230902,9,245
20230903,9.12,80.25,21.42,2.7,0.52,100.31,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20230903,9,246
20230914,1.05,87.02,22.89,4.3,0.39,100.71,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230914,9,257
20230917,2.07,80.7,22.01,2.79,0.45,100.86,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230917,9,260
20230921,1.17,80.91,21.69,3.75,0.4,100.83,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230921,9,264
20230922,1.08,69.43,21.1,3.53,0.43,100.9,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20230922,9,265
20231017,1.28,81.94,22.43,3.24,0.36,100.39,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231017,10,290
20231018,5.29,84.93,21.93,4.0,0.46,100.67,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20231018,10,291
20231019,39.25,86.13,21.27,7.22,0.64,99.88,Tanger-Tetouan-Al Hoceima,35.77,-5.8,high,20231019,10,292
20231020,1.18,71.81,19.92,4.93,0.6,100.17,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231020,10,293
20231022,12.85,82.59,20.52,6.44,0.61,99.71,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20231022,10,295
20231023,9.89,80.71,19.94,3.81,0.64,100.51,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20231023,10,296
20231025,1.78,86.62,20.42,4.19,0.58,101.25,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231025,10,298
20231026,2.22,91.28,20.38,3.93,0.58,100.99,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231026,10,299
20231027,1.46,82.33,19.82,2.88,0.58,100.88,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231027,10,300
20231030,1.35,77.25,19.6,3.74,0.56,100.5,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231030,10,303
20231031,5.32,74.5,18.64,2.95,0.57,100.89,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20231031,10,304
20231102,2.17,84.02,19.94,6.61,0.56,100.96,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231102,11,306
20231104,3.42,79.87,19.5,5.57,0.56,100.56,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231104,11,308
20231129,1.21,90.05,18.12,4.06,0.53,100.65,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231129,11,333
20231130,2.37,91.14,18.49,4.35,0.54,100.31,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231130,11,334
20231201,11.42,78.52,16.2,5.31,0.6,100.23,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20231201,12,335
20231204,2.8,79.62,16.39,2.34,0.56,101.37,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231204,12,338
20231205,2.86,87.17,15.7,3.37,0.56,100.91,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231205,12,339
20231206,8.75,91.72,16.8,3.27,0.63,100.93,Tanger-Tetouan-Al Hoceima,35.77,-5.8,medium,20231206,12,340
20231208,2.17,80.42,17.58,3.68,0.58,101.83,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231208,12,342
20231213,2.96,81.16,16.41,4.15,0.58,101.46,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231213,12,347
20231220,1.59,74.22,13.42,4.06,0.56,102.12,Tanger-Tetouan-Al Hoceima,35.77,-5.8,low,20231220,12,354
20200110,4.24,86.84,5.87,3.12,0.44,91.68,Oriental,34.68,-1.91,low,20200110,1,10
20200111,1.1,87.56,6.4,3.02,0.47,91.84,Oriental,34.68,-1.91,low,20200111,1,11
20200119,8.64,79.39,7.12,4.59,0.49,91.08,Oriental,34.68,-1.91,medium,20200119,1,19
20200120,7.34,91.11,5.17,2.24,0.51,90.42,Oriental,34.68,-1.91,medium,20200120,1,20
20200313,1.52,61.5,14.9,2.16,0.39,91.26,Oriental,34.68,-1.91,low,20200313,3,73
20200317,1.22,68.79,11.57,2.28,0.4,91.08,Oriental,34.68,-1.91,low,20200317,3,77
20200320,7.54,80.02,10.15,2.15,0.46,90.69,Oriental,34.68,-1.91,medium,20200320,3,80
20200321,1.74,70.83,9.94,2.96,0.44,90.78,Oriental,34.68,-1.91,low,20200321,3,81
20200323,2.95,76.43,10.69,2.58,0.44,90.33,Oriental,34.68,-1.91,low,20200323,3,83
20200324,6.48,73.61,11.15,3.54,0.47,89.95,Oriental,34.68,-1.91,medium,20200324,3,84
20200325,3.44,76.49,7.85,4.33,0.49,90.72,Oriental,34.68,-1.91,low,20200325,3,85
20200328,1.01,77.2,9.28,2.29,0.43,90.85,Oriental,34.68,-1.91,low,20200328,3,88
20200401,1.74,71.74,12.24,2.82,0.43,90.78,Oriental,34.68,-1.91,low,20200401,4,92
20200402,2.25,73.59,9.67,3.58,0.43,90.71,Oriental,34.68,-1.91,low,20200402,4,93
20200404,1.33,58.63,12.57,3.57,0.42,90.99,Oriental,34.68,-1.91,low,20200404,4,95
20200405,1.94,63.25,15.4,1.92,0.44,91.24,Oriental,34.68,-1.91,low,20200405,4,96
20200406,1.07,77.02,14.08,0.95,0.43,91.58,Oriental,34.68,-1.91,low,20200406,4,97
20200409,2.81,77.0,15.32,1.72,0.44,91.31,Oriental,34.68,-1.91,low,20200409,4,100
20200411,5.7,72.96,14.59,2.24,0.45,91.22,Oriental,34.68,-1.91,medium,20200411,4,102
20200412,20.22,72.76,16.81,2.27,0.56,90.7,Oriental,34.68,-1.91,medium,20200412,4,103
20200413,4.83,77.28,14.18,2.32,0.5,90.46,Oriental,34.68,-1.91,low,20200413,4,104
20200418,4.25,64.18,18.6,2.66,0.46,90.69,Oriental,34.68,-1.91,low,20200418,4,109
20200419,11.49,79.42,12.87,4.0,0.54,90.57,Oriental,34.68,-1.91,medium,20200419,4,110
20200421,8.98,73.24,11.01,5.16,0.52,90.75,Oriental,34.68,-1.91,medium,20200421,4,112
20200424,1.26,52.48,17.16,3.51,0.45,90.72,Oriental,34.68,-1.91,low,20200424,4,115
20200425,18.52,83.13,12.02,4.11,0.57,90.6,Oriental,34.68,-1.91,medium,20200425,4,116
20200508,1.83,61.0,22.1,2.22,0.4,91.0,Oriental,34.68,-1.91,low,20200508,5,129
20200512,3.25,66.7,14.25,3.02,0.43,90.5,Oriental,34.68,-1.91,low,20200512,5,133
20200513,27.11,68.45,15.14,2.3,0.5,90.4,Oriental,34.68,-1.91,high,20200513,5,134
20200514,1.99,62.0,13.49,3.7,0.52,90.53,Oriental,34.68,-1.91,low,20200514,5,135
20200515,5.68,73.66,12.76,2.33,0.51,90.65,Oriental,34.68,-1.91,medium,20200515,5,136
20200516,4.1,75.86,11.45,2.23,0.51,91.02,Oriental,34.68,-1.91,low,20200516,5,137
20200527,2.18,51.07,23.47,2.69,0.4,91.49,Oriental,34.68,-1.91,low,20200527,5,148
20200528,1.22,58.95,20.81,4.39,0.43,91.51,Oriental,34.68,-1.91,low,20200528,5,149
20200530,2.48,55.62,21.81,2.16,0.4,90.86,Oriental,34.68,-1.91,low,20200530,5,151
20200721,12.84,42.46,29.37,3.04,0.34,91.26,Oriental,34.68,-1.91,medium,20200721,7,203
20200722,7.3,53.55,28.17,3.15,0.44,91.38,Oriental,34.68,-1.91,medium,20200722,7,204
20200730,1.32,38.8,30.71,1.86,0.34,91.2,Oriental,34.68,-1.91,low,20200730,7,212
20200830,1.01,40.49,22.63,2.61,0.26,90.72,Oriental,34.68,-1.91,low,20200830,8,243
20200914,2.21,62.06,23.05,2.51,0.3,91.69,Oriental,34.68,-1.91,low,20200914,9,258
20200918,1.86,58.2,24.41,5.97,0.35,91.29,Oriental,34.68,-1.91,low,20200918,9,262
20200923,1.54,44.38,22.38,1.31,0.33,91.31,Oriental,34.68,-1.91,low,20200923,9,267
20201022,4.23,63.9,16.86,3.42,0.34,91.2,Oriental,34.68,-1.91,low,20201022,10,296
20201126,4.55,51.85,11.01,6.48,0.34,90.48,Oriental,34.68,-1.91,low,20201126,11,331
20201127,3.01,77.22,7.01,3.79,0.42,90.07,Oriental,34.68,-1.91,low,20201127,11,332
20201128,3.02,86.34,8.13,4.16,0.4,90.46,Oriental,34.68,-1.91,low,20201128,11,333
20201204,12.62,81.91,9.84,6.57,0.4,90.15,Oriental,34.68,-1.91,medium,20201204,12,339
20201205,13.86,80.48,5.5,5.65,0.54,90.17,Oriental,34.68,-1.91,medium,20201205,12,340
20201206,2.01,81.37,5.18,5.14,0.44,90.85,Oriental,34.68,-1.91,low,20201206,12,341
20201208,8.4,84.46,10.58,6.71,0.47,91.18,Oriental,34.68,-1.91,medium,20201208,12,343
20201209,1.64,81.44,7.54,5.09,0.47,91.41,Oriental,34.68,-1.91,low,20201209,12,344
20201210,3.15,87.0,10.31,4.93,0.44,91.4,Oriental,34.68,-1.91,low,20201210,12,345
20201211,6.76,88.5,12.96,6.4,0.5,91.25,Oriental,34.68,-1.91,medium,20201211,12,346
20201217,1.13,87.23,8.8,1.74,0.41,91.38,Oriental,34.68,-1.91,low,20201217,12,352
20201229,6.81,82.76,6.89,4.14,0.45,90.56,Oriental,34.68,-1.91,medium,20201229,12,364
20201230,1.55,73.51,5.82,2.75,0.43,91.07,Oriental,34.68,-1.91,low,20201230,12,365
20210101,4.99,91.46,2.68,3.7,0.44,90.83,Oriental,34.68,-1.91,low,20210101,1,1
20210102,3.47,82.29,3.53,3.74,0.45,90.8,Oriental,34.68,-1.91,low,20210102,1,2
20210105,13.15,66.03,5.17,1.69,0.45,90.4,Oriental,34.68,-1.91,medium,20210105,1,5
20210106,7.45,88.6,8.11,2.56,0.53,90.29,Oriental,34.68,-1.91,medium,20210106,1,6
20210107,12.36,83.62,11.42,4.31,0.51,90.22,Oriental,34.68,-1.91,medium,20210107,1,7
20210108,3.32,76.47,13.77,5.28,0.5,90.01,Oriental,34.68,-1.91,low,20210108,1,8
20210110,2.31,77.11,3.25,2.41,0.48,90.44,Oriental,34.68,-1.91,low,20210110,1,10
20210121,1.04,78.68,9.68,3.79,0.43,91.57,Oriental,34.68,-1.91,low,20210121,1,21
20210206,1.98,77.14,8.33,2.75,0.4,90.22,Oriental,34.68,-1.91,low,20210206,2,37
20210207,1.74,79.65,7.21,5.46,0.42,90.65,Oriental,34.68,-1.91,low,20210207,2,38
20210221,1.59,52.61,10.42,5.94,0.38,90.46,Oriental,34.68,-1.91,low,20210221,2,52
20210302,3.05,76.05,9.66,2.21,0.4,91.39,Oriental,34.68,-1.91,low,20210302,3,61
20210303,3.08,74.89,9.75,2.06,0.43,91.64,Oriental,34.68,-1.91,low,20210303,3,62
20210306,1.11,60.59,11.26,4.91,0.4,90.96,Oriental,34.68,-1.91,low,20210306,3,65
20210307,11.49,80.92,9.51,3.0,0.5,90.97,Oriental,34.68,-1.91,medium,20210307,3,66
20210308,5.13,79.64,9.09,1.91,0.48,90.89,Oriental,34.68,-1.91,medium,20210308,3,67
20210309,3.84,83.15,7.5,1.61,0.48,90.97,Oriental,34.68,-1.91,low,20210309,3,68
20210310,1.62,83.49,6.91,2.3,0.46,91.51,Oriental,34.68,-1.91,low,20210310,3,69
20210318,1.16,78.14,10.05,2.09,0.41,90.72,Oriental,34.68,-1.91,low,20210318,3,77
20210319,5.82,77.43,8.08,2.61,0.47,90.46,Oriental,34.68,-1.91,medium,20210319,3,78
20210320,10.53,84.83,5.39,2.66,0.5,90.33,Oriental,34.68,-1.91,medium,20210320,3,79
20210321,1.0,78.73,4.63,3.89,0.46,91.05,Oriental,34.68,-1.91,low,20210321,3,80
20210408,1.18,73.9,14.84,2.99,0.4,91.22,Oriental,34.68,-1.91,low,20210408,4,98
20210409,1.5,61.38,16.14,2.37,0.39,90.98,Oriental,34.68,-1.91,low,20210409,4,99
20210410,1.97,66.19,15.43,2.32,0.41,90.82,Oriental,34.68,-1.91,low,20210410,4,100
20210413,2.73,64.59,17.26,2.08,0.39,91.39,Oriental,34.68,-1.91,low,20210413,4,103
20210414,18.04,78.23,15.5,3.26,0.53,90.84,Oriental,34.68,-1.91,medium,20210414,4,104
20210415,10.06,90.0,10.23,4.98,0.55,90.6,Oriental,34.68,-1.91,medium,20210415,4,105
20210416,1.89,77.73,9.95,3.6,0.48,90.87,Oriental,34.68,-1.91,low,20210416,4,106
20210426,1.34,65.44,16.4,2.05,0.4,90.47,Oriental,34.68,-1.91,low,20210426,4,116
20210430,8.09,71.79,13.35,2.64,0.43,90.48,Oriental,34.68,-1.91,medium,20210430,4,120
20210503,2.15,70.0,15.22,2.16,0.41,90.93,Oriental,34.68,-1.91,low,20210503,5,123
20210505,1.23,72.86,16.56,2.95,0.42,90.96,Oriental,34.68,-1.91,low,20210505,5,125
20210523,2.06,67.92,18.71,3.28,0.37,91.09,Oriental,34.68,-1.91,low,20210523,5,143
20210527,1.04,69.76,19.23,2.55,0.36,91.01,Oriental,34.68,-1.91,low,20210527,5,147
20210530,3.94,56.12,22.72,3.19,0.37,91.35,Oriental,34.68,-1.91,low,20210530,5,150
20210531,3.98,63.36,22.54,2.68,0.41,91.13,Oriental,34.68,-1.91,low,20210531,5,151
20210604,1.22,64.05,20.65,2.23,0.38,91.44,Oriental,34.68,-1.91,low,20210604,6,155
20210616,6.85,59.54,22.19,1.96,0.4,90.92,Oriental,34.68,-1.91,medium,20210616,6,167
20210715,6.58,47.9,24.55,2.81,0.35,91.15,Oriental,34.68,-1.91,medium,20210715,7,196
20210716,14.55,51.89,26.09,2.13,0.41,91.31,Oriental,34.68,-1.91,medium,20210716,7,197
20210717,41.99,46.43,28.41,2.21,0.46,91.34,Oriental,34.68,-1.91,high,20210717,7,198
20210730,1.19,33.07,31.56,2.83,0.33,91.28,Oriental,34.68,-1.91,low,20210730,7,211
20210827,6.25,39.14,29.3,2.65,0.29,91.28,Oriental,34.68,-1.91,medium,20210827,8,239
20210915,5.03,68.93,21.35,2.61,0.36,91.16,Oriental,34.68,-1.91,medium,20210915,9,258
20210920,2.31,71.7,21.43,2.85,0.33,91.3,Oriental,34.68,-1.91,low,20210920,9,263
20210921,6.32,76.15,20.15,2.83,0.41,91.1,Oriental,34.68,-1.91,medium,20210921,9,264
20210922,3.75,74.78,20.5,2.78,0.41,90.92,Oriental,34.68,-1.91,low,20210922,9,265
20211103,2.64,82.3,13.07,4.25,0.35,90.77,Oriental,34.68,-1.91,low,20211103,11,307
20211104,2.31,83.03,9.11,2.74,0.38,90.9,Oriental,34.68,-1.91,low,20211104,11,308
20211106,1.8,81.25,7.12,1.69,0.37,91.38,Oriental,34.68,-1.91,low,20211106,11,310
20211120,1.61,76.33,10.88,3.88,0.36,91.32,Oriental,34.68,-1.91,low,20211120,11,324
20211122,1.26,77.08,9.19,2.91,0.36,90.8,Oriental,34.68,-1.91,low,20211122,11,326
20211123,8.67,77.06,9.55,3.73,0.41,90.86,Oriental,34.68,-1.91,medium,20211123,11,327
20211124,2.5,81.37,8.62,4.04,0.42,90.94,Oriental,34.68,-1.91,low,20211124,11,328
20211125,1.35,81.04,8.83,5.09,0.4,90.67,Oriental,34.68,-1.91,low,20211125,11,329
20211126,3.26,82.96,7.22,3.39,0.41,90.55,Oriental,34.68,-1.91,low,20211126,11,330
20211127,1.65,78.5,6.76,4.84,0.39,90.55,Oriental,34.68,-1.91,low,20211127,11,331
20211202,12.29,89.82,6.17,5.49,0.47,90.85,Oriental,34.68,-1.91,medium,20211202,12,336
20211222,5.4,82.35,11.2,1.42,0.39,91.54,Oriental,34.68,-1.91,medium,20211222,12,356
20211225,1.55,70.82,10.34,3.6,0.38,90.86,Oriental,34.68,-1.91,low,20211225,12,359
20220104,1.84,48.52,10.81,4.22,0.35,91.41,Oriental,34.68,-1.91,low,20220104,1,4
20220105,2.08,78.92,7.04,5.04,0.41,91.31,Oriental,34.68,-1.91,low,20220105,1,5
20220106,7.36,90.08,6.3,3.87,0.45,91.11,Oriental,34.68,-1.91,medium,20220106,1,6
20220225,8.19,71.52,13.96,2.5,0.38,91.3,Oriental,34.68,-1.91,medium,20220225,2,56
20220226,2.26,62.57,14.92,3.88,0.42,91.13,Oriental,34.68,-1.91,low,20220226,2,57
20220227,2.49,82.07,11.97,1.57,0.4,91.25,Oriental,34.68,-1.91,low,20220227,2,58
20220228,1.05,78.38,8.96,3.32,0.4,91.65,Oriental,34.68,-1.91,low,20220228,2,59
20220303,2.57,54.34,11.05,3.31,0.36,91.22,Oriental,34.68,-1.91,low,20220303,3,62
20220304,10.19,86.57,5.97,6.55,0.49,90.83,Oriental,34.68,-1.91,medium,20220304,3,63
20220305,6.48,86.7,6.64,2.31,0.48,91.0,Oriental,34.68,-1.91,medium,20220305,3,64
20220306,3.14,76.68,7.37,1.91,0.46,90.56,Oriental,34.68,-1.91,low,20220306,3,65
20220307,1.26,77.5,7.73,2.03,0.43,90.79,Oriental,34.68,-1.91,low,20220307,3,66
20220311,2.75,59.08,11.95,2.17,0.4,91.23,Oriental,34.68,-1.91,low,20220311,3,70
20220312,1.19,71.26,11.77,2.93,0.43,91.18,Oriental,34.68,-1.91,low,20220312,3,71
20220315,7.53,45.46,13.13,5.6,0.41,90.24,Oriental,34.68,-1.91,medium,20220315,3,74
20220316,2.36,72.32,8.4,3.18,0.45,90.45,Oriental,34.68,-1.91,low,20220316,3,75
20220317,18.46,91.63,7.78,4.15,0.55,90.84,Oriental,34.68,-1.91,medium,20220317,3,76
20220318,6.5,88.89,8.06,3.73,0.52,91.25,Oriental,34.68,-1.91,medium,20220318,3,77
20220322,4.91,73.9,12.45,1.65,0.45,91.27,Oriental,34.68,-1.91,low,20220322,3,81
20220323,1.25,50.19,14.73,5.52,0.46,90.8,Oriental,34.68,-1.91,low,20220323,3,82
20220329,3.32,60.93,14.65,3.12,0.41,90.32,Oriental,34.68,-1.91,low,20220329,3,88
20220330,2.39,77.15,11.06,4.73,0.45,90.19,Oriental,34.68,-1.91,low,20220330,3,89
20220331,1.28,75.32,10.52,6.33,0.42,90.52,Oriental,34.68,-1.91,low,20220331,3,90
20220404,6.34,78.38,10.02,3.63,0.43,89.81,Oriental,34.68,-1.91,medium,20220404,4,94
20220405,6.92,82.39,10.44,2.97,0.5,90.33,Oriental,34.68,-1.91,medium,20220405,4,95
20220412,7.41,73.5,12.23,1.82,0.46,90.61,Oriental,34.68,-1.91,medium,20220412,4,102
20220413,3.41,78.58,10.36,4.19,0.46,90.63,Oriental,34.68,-1.91,low,20220413,4,103
20220414,4.22,80.2,10.14,4.62,0.47,90.86,Oriental,34.68,-1.91,low,20220414,4,104
20220420,1.37,61.56,9.49,6.57,0.4,90.47,Oriental,34.68,-1.91,low,20220420,4,110
20220427,8.56,79.37,11.91,2.46,0.47,91.06,Oriental,34.68,-1.91,medium,20220427,4,117
20220428,4.32,72.46,11.98,2.17,0.45,91.18,Oriental,34.68,-1.91,low,20220428,4,118
20220429,2.56,81.24,11.4,3.21,0.45,91.41,Oriental,34.68,-1.91,low,20220429,4,119
20220430,2.06,71.87,13.32,2.62,0.44,91.55,Oriental,34.68,-1.91,low,20220430,4,120
20220503,19.24,66.95,14.15,2.17,0.46,90.57,Oriental,34.68,-1.91,medium,20220503,5,123
20220504,14.98,81.32,11.27,3.4,0.58,90.79,Oriental,34.68,-1.91,medium,20220504,5,124
20220505,1.91,79.27,11.82,3.31,0.5,91.45,Oriental,34.68,-1.91,low,20220505,5,125
20220621,1.85,45.11,26.64,3.72,0.31,90.99,Oriental,34.68,-1.91,low,20220621,6,172
20220622,5.24,62.4,22.57,2.7,0.37,91.07,Oriental,34.68,-1.91,medium,20220622,6,173
20220704,4.17,43.09,28.93,2.35,0.32,91.44,Oriental,34.68,-1.91,low,20220704,7,185
20220705,1.52,43.45,29.5,2.35,0.35,91.46,Oriental,34.68,-1.91,low,20220705,7,186
20220812,1.08,38.15,29.92,2.47,0.24,91.34,Oriental,34.68,-1.91,low,20220812,8,224
20220813,4.3,31.18,31.63,3.99,0.28,91.27,Oriental,34.68,-1.91,low,20220813,8,225
20220902,6.01,51.95,25.85,2.16,0.31,91.39,Oriental,34.68,-1.91,medium,20220902,9,245
20220911,2.69,40.53,27.64,3.61,0.27,91.36,Oriental,34.68,-1.91,low,20220911,9,254
20220921,1.21,64.25,22.11,2.29,0.29,91.3,Oriental,34.68,-1.91,low,20220921,9,264
20220925,1.87,60.8,19.64,2.0,0.3,90.85,Oriental,34.68,-1.91,low,20220925,9,268
20221008,10.51,46.29,21.51,3.98,0.36,91.24,Oriental,34.68,-1.91,medium,20221008,10,281
20221009,4.2,60.88,20.68,1.84,0.43,91.2,Oriental,34.68,-1.91,low,20221009,10,282
20221010,3.47,66.87,19.46,1.53,0.4,91.32,Oriental,34.68,-1.91,low,20221010,10,283
20221011,4.08,78.75,17.67,2.8,0.41,91.22,Oriental,34.68,-1.91,low,20221011,10,284
20221013,1.08,68.44,18.72,2.3,0.37,91.6,Oriental,34.68,-1.91,low,20221013,10,286
20221118,14.37,82.63,12.9,4.99,0.39,91.12,Oriental,34.68,-1.91,medium,20221118,11,322
20221120,2.07,77.57,9.8,3.79,0.4,91.82,Oriental,34.68,-1.91,low,20221120,11,324
20221201,1.84,51.18,9.02,1.4,0.35,90.64,Oriental,34.68,-1.91,low,20221201,12,335
20221202,6.94,80.85,6.81,1.5,0.45,90.34,Oriental,34.68,-1.91,medium,20221202,12,336
20221209,5.27,78.43,13.62,4.91,0.41,90.49,Oriental,34.68,-1.91,medium,20221209,12,343
